state,county,date_local,PM2.5,O3,SO2,NO2,PM10,CO,tempC,humidity,windspeedKmph,pressure,uvIndex,Confirmed,New Cases,
NY,Dutchess,5/21/2020,,0.039688,0.082986,,,,20.82051282,59.20512821,6.051282051,1028,5,3745,21,0.005607477
NY,Dutchess,5/22/2020,,0.03598775,0.0151388,,,,24,78.46153846,8.461538462,1020.538462,6,3767,22,0.005840191
NY,Dutchess,5/23/2020,,0.02952775,0.0218056,,,,17.94871795,91.41025641,8.666666667,1018,3.948717949,3793,26,0.006854732
NY,Dutchess,5/24/2020,,0.035213,0.0017362,,,,21,61.33333333,8.435897436,1024,5,3807,14,0.003677436
NY,Dutchess,5/25/2020,,0.02311325,0.0151388,,,,22.41025641,84.17948718,6.205128205,1023,4,3825,18,0.004705882
NY,Dutchess,5/26/2020,,0.03577375,0.029653,,,,28.41025641,79.64102564,7.102564103,1022,6,3834,9,0.002347418
NY,Dutchess,5/27/2020,,0.030023,0.0060718,,,,27.05128205,78.71794872,9.051282051,1022.897436,5.897435897,3847,13,0.003379257
NY,Dutchess,5/28/2020,,0.017085,0,,,,22.76923077,89.17948718,11.58974359,1021,5,3867,20,0.005171968
NY,Dutchess,5/29/2020,,0.02444725,0,,,,27.41025641,90.02564103,12.20512821,1014.897436,5,3887,20,0.005145356
NY,Dutchess,5/30/2020,,0.03572375,0,,,,25.05128205,72.33333333,9.487179487,1011.410256,6,3899,12,0.003077712
NY,Dutchess,5/31/2020,,0.02796225,0,,,,17.12820513,57.8974359,15,1018,4,3909,10,0.002558199
NY,Erie,4/1/2020,,0.04245875,0.1637499,5.004167,,0.2367395,6.761363636,71.02272727,13.42045455,1014,2,582,,0
NY,Erie,4/2/2020,,0.04147625,0.4859723,7.8645835,,0.18934375,4.715909091,80.76136364,14.97727273,1016.681818,1,617,35,0.056726094
NY,Erie,4/3/2020,3.8,0.0299105,0.2702632,8.404167,17,0.1777465,4.579545455,88.89772727,11.13636364,1015.988636,1,734,117,0.159400545
NY,Erie,4/4/2020,,0.02197425,0.2453471,8.9541665,,0.19309375,10,89.78409091,3,1018,2,808,74,0.091584158
NY,Erie,4/5/2020,,0.0273225,0.2327777,7.1958335,,0.2326565,9.329545455,87.30681818,8.511363636,1018.840909,2,1059,251,0.237016053
NY,Erie,4/6/2020,4.166666667,0.02691975,0.4450112,12.3720835,,0.236625,11.26136364,54.11363636,5.875,1020,3,1148,89,0.077526132
NY,Erie,4/7/2020,,0.03839775,0.2294096,12.60625,,0.2567575,15.18181818,60.90909091,5.943181818,1011,3.034090909,1234,86,0.069692058
NY,Erie,4/8/2020,,0.03313725,0.1575693,7.24375,,0.24489575,11.85227273,87.78409091,11.29545455,1002,2.181818182,1335,101,0.075655431
NY,Erie,4/9/2020,4.25,0.03968275,0.0633679,6.42625,8,0.20684375,7.113636364,77.80681818,23.18181818,994.9886364,1.761363636,1432,97,0.06773743
NY,Erie,4/10/2020,,0.03675525,0.034976,3.052083,,0.139052,3.340909091,76.35227273,30.07954545,1002.909091,1,1498,66,0.044058745
NY,Erie,4/11/2020,,0.03865875,0.205868,5.4625,,0.1541145,5.852272727,66.09090909,18.14772727,1014.965909,1.011363636,1506,8,0.005312085
NY,Erie,4/12/2020,7.1,0.04256325,0.4864932,9.69375,,0.235604,13.28409091,69.53409091,15.60227273,1013.465909,2.761363636,1571,65,0.04137492
NY,Erie,4/13/2020,,0.03707675,0.0503126,3.1354165,,0.180229,15.18181818,83.92045455,33.77272727,999.2613636,3,1661,90,0.054184226
NY,Erie,4/14/2020,,0.04060925,0.1587847,3.29375,,0.169052,4.329545455,58.39772727,22.19318182,1018.261364,1,1730,69,0.039884393
NY,Erie,4/15/2020,5.733333333,0.0344645,0.1901585,7.1041665,,0.17879175,4.011363636,62.52272727,17.88636364,1016,1,1812,82,0.045253863
NY,Erie,4/16/2020,,0.03308375,0.2988645,8.32511,,0.18563375,1.625,68.85227273,17.96590909,1021.704545,1,1951,139,0.071245515
NY,Erie,4/17/2020,,0.0385525,0.2211112,7.64375,,0.1823855,2.636363636,79.95454545,10.02272727,1020,1,2023,72,0.035590707
NY,Erie,4/18/2020,8.2,0.04445725,0.2694098,5.3416665,,0.1755935,5.011363636,84.04545455,16.02272727,1012.045455,1.534090909,2023,0,0
NY,Erie,4/19/2020,,0.039153,0.1540279,4.2416665,,0.1686875,6.840909091,84.63636364,22.81818182,1008.147727,1.886363636,2192,169,0.07709854
NY,Erie,4/20/2020,,0.0391055,1.479618,9.6145835,,0.200317,8.306818182,63.31818182,7.727272727,1008,2.761363636,2192,0,0
NY,Erie,4/21/2020,2.9,0.03658275,0.1205902,3.2416665,5,0.15591675,5.761363636,68.89772727,30.81818182,1002.011364,1,2284,92,0.04028021
NY,Erie,4/22/2020,,0.03394725,0.3549449,5.185,,0.148799,3.829545455,58.30681818,23.57954545,1014.988636,1,2284,0,0
NY,Erie,4/23/2020,,0.03370775,0.2075,8.5395835,,0.2321875,3.75,81.73863636,10.52272727,1014.409091,1,2450,166,0.067755102
NY,Erie,4/24/2020,5.3,0.03603075,0.1390972,5.780702,,0.22429125,8.875,88.76136364,9.602272727,1009.988636,2,2603,153,0.058778333
NY,Erie,4/25/2020,,0.04022975,0.1414584,6.689583,,0.229094,13.01136364,77.56818182,9.897727273,1016,2.738636364,2773,170,0.061305445
NY,Erie,4/26/2020,,0.038415,0.0184376,2.6520835,,0.171104,6.761363636,94.11363636,20.84090909,1012.738636,1.863636364,2954,181,0.06127285
NY,Erie,4/27/2020,4.066666667,0.0359775,0.1371883,8.6214915,9,0.23577075,9.965909091,82.17045455,14.18181818,1019,1.988636364,3021,67,0.022178087
NY,Erie,4/28/2020,,0.035263,0.222257,10.125,,0.242771,12.86363636,72.21590909,10.81818182,1018.431818,2.761363636,3089,68,0.022013597
NY,Erie,4/29/2020,,0.0430815,0.021058,3.8875,,0.19124525,17,79.42045455,26.29545455,1011.534091,3,3196,107,0.033479349
NY,Erie,4/30/2020,2.433333333,0.042133,-0.0845834,5.8358335,,0.1882175,12.06818182,89.26136364,16.15909091,1004.011364,3,3319,123,0.037059355
NY,Erie,5/1/2020,,0.0291905,0.0958681,4.677083,,0.179302,11.52272727,88.27272727,12.63636364,1010,2.125,3481,162,0.046538351
NY,Erie,5/2/2020,,0.0343285,0.207743,8.40625,,0.245604,16.84090909,79.95454545,13.625,1014,3,3598,117,0.032518066
NY,Erie,5/3/2020,8.45,0.0429605,0.4765625,5.6375,17,0.22353125,16.96590909,81.84090909,18.04545455,1007.159091,3.397727273,3710,112,0.030188679
NY,Erie,5/4/2020,,0.03217725,0.0349651,8.3830045,,0.19486475,8.784090909,71.19318182,16.34090909,1013.681818,2,3802,92,0.024197791
NY,Erie,5/5/2020,,0.03674075,0.1074654,8.210417,,0.197646,8.886363636,54.57954545,10.68181818,1016.034091,2.090909091,3891,89,0.022873297
NY,Erie,5/6/2020,3.6,0.03531125,0.1402085,5.989035,,0.203959,9.590909091,61.75,13.55681818,1012,2,4008,117,0.029191617
NY,Erie,5/7/2020,,0.0350815,0.1424949,7.3083335,,0.18040625,10.27272727,74.55681818,15.67045455,1010.965909,2,4136,128,0.030947776
NY,Erie,5/8/2020,,0.0292055,0.2384375,5.4875,,0.20367725,5.795454545,61.06818182,14.54545455,1011,1.079545455,4255,119,0.027967098
NY,Erie,5/9/2020,1.866666667,0.030381,0.1177083,2.9479165,3,0.20258325,4.261363636,66.34090909,24.79545455,1015.159091,1,4337,82,0.018907079
NY,Erie,5/10/2020,,0.038414,0.2857291,5.9,,0.192656,9.761363636,81.375,16.53409091,1015.272727,2,4453,116,0.026049854
NY,Erie,5/11/2020,,0.02397325,-0.0089868,7.1149125,,0.23279175,4.772727273,93.01136364,14.88636364,1013.045455,1,4483,30,0.006691947
NY,Erie,5/12/2020,3.8,0.0258275,0.2149566,7.225,,0.2115065,7.227272727,67.13636364,18.18181818,1020.715909,1.590909091,4530,47,0.010375276
NY,Erie,5/13/2020,,0.0291155,0.5932293,14.0854165,,0.27078525,11.17045455,64.19318182,5.511363636,1027,3,4606,76,0.016500217
NY,Erie,5/14/2020,,0.03649675,0.2274653,12.4479165,,0.26897925,14.31818182,79.55681818,12.10227273,1020.409091,3,4671,65,0.01391565
NY,Erie,5/15/2020,7.466666667,0.02964575,-0.0126043,8.9104165,12,0.21904175,15.59090909,93.70454545,25.19318182,1010.897727,3.556818182,4782,111,0.023212045
NY,Erie,5/16/2020,,0.0300115,-0.1054166,5.0375,,0.1992185,19.88636364,80.65909091,9.727272727,1017.159091,4.954545455,4867,85,0.017464557
NY,Erie,5/17/2020,,0.032637,-0.1402431,2.841667,,0.19720825,17.82954545,92.53409091,23.02272727,1010.284091,4,4954,87,0.017561566
NY,Erie,5/18/2020,4.9,0.03204575,-0.2435793,2.886775,,0.1666535,13.82954545,91.26136364,19.89772727,1018.397727,3,4993,39,0.007810935
NY,Erie,5/19/2020,,0.036972,-0.1758792,3.1716665,,0.1637615,18.60227273,77.19318182,17.53409091,1021.840909,4.931818182,5037,44,0.008735358
NY,Erie,5/20/2020,,0.04318625,-0.0992709,5.199123,,0.1508515,17.82954545,60.65909091,15.55681818,1027.045455,4.715909091,5131,94,0.018320016
NY,Erie,5/21/2020,4.433333333,0.04454425,0.0320938,7.5708335,,0.16935225,22.90909091,58.43181818,8.579545455,1025,5,5270,139,0.026375712
NY,Erie,5/22/2020,,0.0335345,0.2570139,8.7333335,,0.220708,20.5,89.54545455,7.386363636,1019,4,5397,127,0.023531592
NY,Erie,5/23/2020,,0.02854875,0.2659028,6.2125,,0.214844,19.875,91.34090909,6.568181818,1017,4,5552,155,0.027917867
NY,Erie,5/24/2020,8.1,0.03530325,-0.0962153,2.8916665,,0.226448,24.69318182,84.86363636,16.61363636,1018.011364,5,5626,74,0.013153217
NY,Erie,5/25/2020,,0.0403805,0.258125,5.4666665,,0.235823,26.85227273,85.875,13.57954545,1017.886364,5,5700,74,0.012982456
NY,Erie,5/26/2020,,0.039401,0.0809722,9.8125,,0.2796355,29.06818182,79.60227273,7.784090909,1019.136364,6,5753,53,0.009212585
NY,Erie,5/27/2020,8.4,0.0384335,-0.0430187,8.4020835,28,0.23652075,26.90909091,76.67045455,10.78409091,1019,5.875,5810,57,0.009810671
NY,Erie,5/28/2020,,0.02337625,-0.253993,5.7358335,,0.14742425,22.59090909,85.96590909,15.95454545,1014.443182,4.761363636,5886,76,0.012911995
NY,Erie,5/29/2020,,0.03448225,-0.2548611,5.6125,,0.15704175,22.92045455,87.90909091,19.625,1010.886364,5,5935,49,0.008256108
NY,Erie,5/30/2020,4.05,0.027038,-0.0975693,3.79375,,0.1492085,16.875,84.84090909,17.61363636,1015.954545,3.727272727,6014,79,0.013136016
NY,Erie,5/31/2020,,0.03154775,-0.2015971,2.822917,,0.13226025,12.56818182,72.18181818,13.61363636,1023,3.306818182,6070,56,0.0092257
NY,Monroe,4/1/2020,4.5052174,0.031484,0.1626202,3.770833,8.269565,0.1932955,5.938461538,74.89230769,12.43076923,1013.907692,1.092307692,349,,0
NY,Monroe,4/2/2020,4.6191304,0.03610525,0.1828086,9.726667,9.652174,0.20512325,5.907692308,79.18461538,17.43076923,1015,1,420,71,0.169047619
NY,Monroe,4/3/2020,1.965886308,0.029206,0.0801736,3.673913,3.1326085,0.1787735,5,92.64615385,14.63076923,1014.153846,1,464,44,0.094827586
NY,Monroe,4/4/2020,8.0016666,0.02076275,0.0854862,6.133333,13.254167,0.2349065,9.815384615,91.13846154,4.984615385,1018,2,512,48,0.09375
NY,Monroe,4/5/2020,7.5008334,0.0221475,0.0986112,4.516667,11.175,0.225906,9.123076923,87.69230769,9.292307692,1018,2,548,36,0.065693431
NY,Monroe,4/6/2020,3.926282077,0.02799775,0.1556944,6.933333,9.158333,0.21587475,11.72307692,60.96923077,9.430769231,1019.123077,3,574,26,0.045296167
NY,Monroe,4/7/2020,5.6016666,0.0386055,0.132361,8.158333,12.7625,0.2313125,14.49230769,65.18461538,8.046153846,1011,3.8,596,22,0.036912752
NY,Monroe,4/8/2020,8.6166666,0.030833,0.032361,6.225,13.333333,0.2301965,11.75384615,88.03076923,7.984615385,1002,2.015384615,651,55,0.084485407
NY,Monroe,4/9/2020,5.841666667,0.0350835,0.009375,5.4375,9.2375,0.2233645,7.907692308,76.55384615,22.43076923,993.8615385,2,698,47,0.067335244
NY,Monroe,4/10/2020,2.3033334,0.034942,0.070764,2.0625,4.420833,0.15788525,3.169230769,83.09230769,31.86153846,999.9076923,1,742,44,0.059299191
NY,Monroe,4/11/2020,5.3083334,0.0338715,0.1742362,4.079167,8.941667,0.2020625,6.892307692,68.43076923,19.33846154,1014,1,767,25,0.032594524
NY,Monroe,4/12/2020,6.242129667,0.0398295,0.2163194,4.729167,12.495833,0.24280225,14.81538462,65.98461538,14.21538462,1014.861538,2.953846154,798,31,0.038847118
NY,Monroe,4/13/2020,2.8125,0.03661775,0.0280364,2.329167,5.9125,0.19120825,17.56923077,81.72307692,29.90769231,999.0153846,3.876923077,823,25,0.030376671
NY,Monroe,4/14/2020,4.5183334,0.04051175,0.117639,3.442105,7.9,0.1873855,6.769230769,56.76923077,19.26153846,1017.923077,1,850,27,0.031764706
NY,Monroe,4/15/2020,5.735256385,0.0357385,0.1659724,5.2875,9.8083335,0.18754175,5.846153846,62.23076923,16.36923077,1015.046154,1.015384615,884,34,0.038461538
NY,Monroe,4/16/2020,5.2,0.033074,0.054656,5.629167,8.858333,0.193146,3.046153846,73.2,18.36923077,1020.923077,1,932,48,0.051502146
NY,Monroe,4/17/2020,7.8125,0.0368295,0.0003472,5.775,12.258333,0.20264575,5.030769231,76.16923077,11.04615385,1020,1,975,43,0.044102564
NY,Monroe,4/18/2020,7.148076923,0.04388125,0.0029168,3.083333,13.191667,0.19568725,7,80.24615385,14.29230769,1012,1.107692308,1008,33,0.032738095
NY,Monroe,4/19/2020,9.3066666,0.038387,0.0131946,2.425,13.995833,0.188198,8.846153846,82.49230769,23.12307692,1007.923077,2,1032,24,0.023255814
NY,Monroe,4/20/2020,4.5041666,0.032315,0.000625,5.570833,7.3,0.2003125,9.476923077,71.43076923,6.784615385,1008,1.892307692,1054,22,0.020872865
NY,Monroe,4/21/2020,3.072756385,0.03534875,0,3.175,6.0875,0.17646475,6.261538462,66.66153846,27.75384615,1000.923077,1,1070,16,0.014953271
NY,Monroe,4/22/2020,5.2166666,0.03482075,0.0002084,3.475,10.15,0.196335,4.892307692,61.53846154,25.69230769,1013.123077,1,1112,42,0.037769784
NY,Monroe,4/23/2020,6.6025,0.033698,0.0606946,8.742105,11.483333,0.232021,4.846153846,75.04615385,10.13846154,1015.138462,1,1152,40,0.034722222
NY,Monroe,4/24/2020,4.849038462,0.03565075,0.0720614,4.658333,11.145833,0.2101905,7.923076923,83.6,8.461538462,1010,2,1199,47,0.039199333
NY,Monroe,4/25/2020,4.71,0.03908875,0.0082638,5.983333,9.579167,0.183302,12.64615385,69.47692308,7.338461538,1016.984615,2.092307692,1285,86,0.06692607
NY,Monroe,4/26/2020,5.9083334,0.0366145,0,2.829167,9.620833,0.15739575,7.092307692,93.76923077,15.63076923,1013.984615,2,1316,31,0.023556231
NY,Monroe,4/27/2020,3.914423077,0.03160075,0.0130554,3.7,6.6979165,0.16548975,6.061538462,92.29230769,15.43076923,1018.907692,1.138461538,1331,15,0.011269722
NY,Monroe,4/28/2020,5.7025,0.03103325,0.010764,9.205263,12.145833,0.23006275,14.69230769,72.55384615,10.55384615,1019.061538,2.923076923,1371,40,0.029175784
NY,Monroe,4/29/2020,6.5083334,0.04142275,0.0370424,3.408333,12.870833,0.17015625,15.92307692,80.72307692,25.49230769,1014.138462,3,1404,33,0.023504274
NY,Monroe,4/30/2020,3.867307692,0.04026425,0,4.383333,8.3625,0.1682915,15.87692308,86.09230769,20.93846154,1005.061538,3.061538462,1441,37,0.025676613
NY,Monroe,5/1/2020,4.9025,0.02520875,0.0001388,4.554167,8.5875,0.2024895,15.43076923,84.73846154,13.32307692,1009,2.953846154,1478,37,0.025033829
NY,Monroe,5/2/2020,6.4133334,0.0331665,0.026597,4.116667,10.958333,0.20929175,17.76923077,76.70769231,12.95384615,1013.969231,3.107692308,1534,56,0.036505867
NY,Monroe,5/3/2020,5.690384615,0.0422915,0.1238888,2.395833,11.0020835,0.18452075,19.69230769,78.04615385,17.01538462,1007,3.923076923,1566,32,0.020434227
NY,Monroe,5/4/2020,3.0091666,0.032467,0.036984,2.5625,7.383333,0.13402075,8.892307692,77.46153846,18.61538462,1012,2,1595,29,0.018181818
NY,Monroe,5/5/2020,3.41,0.03110075,0.0155554,5.389474,6.1,0.1392235,7.753846154,57.09230769,10.16923077,1016,1.892307692,1623,28,0.017252002
NY,Monroe,5/6/2020,4.532692308,0.02743275,0.0182638,7.054167,10.654167,0.180229,8.923076923,65.06153846,11.12307692,1012,2,1655,32,0.019335347
NY,Monroe,5/7/2020,4.7191666,0.03283925,0.0883216,5.429167,12.0375,0.17191575,12.98461538,71.29230769,17.43076923,1010,2.076923077,1688,33,0.019549763
NY,Monroe,5/8/2020,3.1025,0.0286705,0.012153,3.717391,8.241667,0.14012725,6.846153846,59.75384615,14.90769231,1010,1.923076923,1735,47,0.027089337
NY,Monroe,5/9/2020,2.058333333,0.0292915,0.0325696,2.191667,4.1625,0.11135425,4.2,62.75384615,25.6,1013.861538,1,1775,40,0.022535211
NY,Monroe,5/10/2020,5.8025,0.0325245,0.101528,3.791667,10.925,0.153375,9.876923077,83.33846154,15.89230769,1015,2,1821,46,0.025260846
NY,Monroe,5/11/2020,6.1016666,0.02399925,0,3.926316,9.370833,0.141104,6,93.24615385,13.6,1012.015385,1,1850,29,0.015675676
NY,Monroe,5/12/2020,3.875,0.0294355,0.025486,4.795833,9.479167,0.15395825,8.076923077,72.26153846,18.41538462,1019.892308,1.923076923,1890,40,0.021164021
NY,Monroe,5/13/2020,6.8033334,0.02441725,0.1027836,6.841667,11.483333,0.1826355,11.6,66.30769231,8.953846154,1027,3,1959,69,0.035222052
NY,Monroe,5/14/2020,6.3,0.03027425,0.1113298,9.6375,15.833333,0.2235415,16.55384615,76.01538462,9.292307692,1021.061538,3,2019,60,0.029717682
NY,Monroe,5/15/2020,6.411859,0.0314265,0.0002084,4.625,11.30625,0.19,18.66153846,92.66153846,21.18461538,1010,4,2091,72,0.034433286
NY,Monroe,5/16/2020,6.1066666,0.02781875,0.0002778,2.65,9.15,0.196677,17.6,85.70769231,10.29230769,1018,3.8,2192,101,0.046076642
NY,Monroe,5/17/2020,7.8075,0.03120225,0,3.6,11.570833,0.2215105,20.70769231,89.76923077,21.95384615,1010.107692,4,2258,66,0.029229407
NY,Monroe,5/18/2020,4.754807692,0.031142,-6.94E-05,4.075,9.316667,0.1796325,11.98461538,95.90769231,16.27692308,1020,3,2303,45,0.019539731
NY,Monroe,5/19/2020,5.1041666,0.03575475,0.002639,2.994737,11,0.17679175,17.69230769,80.69230769,15.36923077,1023,4.646153846,2376,73,0.030723906
NY,Monroe,5/20/2020,4.6058334,0.038486,0.005347,5.1,11.720833,0.18317075,17.76923077,65.89230769,13.26153846,1028.061538,4.892307692,2465,89,0.036105477
NY,Monroe,5/21/2020,5.064102538,0.04381925,0.0593056,5.7,12.3770835,0.18853125,21.49230769,63.36923077,10.09230769,1025.815385,4.923076923,2530,65,0.0256917
NY,Monroe,5/22/2020,7.2183334,0.03554025,0.0698612,3.754167,17.754167,0.16811475,21.64615385,85.98461538,7.661538462,1019,4.769230769,2601,71,0.027297193
NY,Monroe,5/23/2020,7.4175,0.03441225,0.0316666,4.383333,14.995833,0.2148435,20.36923077,91.46153846,8.230769231,1017,3.953846154,2661,60,0.022547914
NY,Monroe,5/24/2020,6.843518556,0.03415375,0.0023612,2.275,12.5125,0.2214375,23.93846154,83.6,16.46153846,1018.969231,5.923076923,2697,36,0.013348165
NY,Monroe,5/25/2020,7.61,0.03758125,0.0170834,2.4625,13.608333,0.1986565,27.46153846,84.26153846,11.95384615,1018,4.953846154,2733,36,0.013172338
NY,Monroe,5/26/2020,9.5181818,0.03455125,0.1177356,5.466667,18.518182,0.2614895,30.43076923,79.47692308,7.861538462,1019.815385,5.923076923,2762,29,0.010499638
NY,Monroe,5/27/2020,8.240277778,0.04088325,-0.0045834,4.731579,17.3125,0.2368855,27.53846154,78.10769231,11.89230769,1019.092308,5.953846154,2791,29,0.010390541
NY,Monroe,5/28/2020,3.6116666,0.0231475,-0.0736804,4.2,8.95,0.168277,22.83076923,84.89230769,16.13846154,1015.061538,5,2824,33,0.011685552
NY,Monroe,5/29/2020,4.6016666,0.03206875,-0.0033332,4.495833,10.929167,0.18327375,24.90769231,84.84615385,18.01538462,1010.815385,5,2860,36,0.012587413
NY,Monroe,5/30/2020,3.7875,0.02695175,-0.0015972,2.220833,9.8375,0.133177,17.95384615,83.4,18.06153846,1014.892308,4,2909,49,0.016844276
NY,Monroe,5/31/2020,2.2016666,0.03077325,-0.0008334,1.391667,5.679167,0.10273975,12.92307692,72.4,13.21538462,1022.015385,3.030769231,2942,33,0.011216859
NY,Nassau,4/1/2020,,,0.2091666,,,,10,58.00952381,19.9047619,1009,2,9554,,0
NY,Nassau,4/2/2020,,,0.1156944,,,,11.45714286,58.7047619,28.92380952,1005.428571,2,10587,1033,0.097572495
NY,Nassau,4/3/2020,,,0.1017362,,,,10,76.02857143,28.01904762,1004.885714,2,12024,1437,0.119510978
NY,Nassau,4/4/2020,,,0.1024306,,,,12.45714286,68.96190476,15.95238095,1015.028571,3.019047619,13346,1322,0.099055897
NY,Nassau,4/5/2020,,,0.2020834,,,,10.02857143,78.55238095,12.9047619,1018,2,14398,1052,0.073065704
NY,Nassau,4/6/2020,,,0.1611412,,,,16.51428571,48.60952381,11.83809524,1016.028571,4,15616,1218,0.077996926
NY,Nassau,4/7/2020,,,0.219164,,,,15.45714286,47.07619048,13.39047619,1012,4,16610,994,0.059843468
NY,Nassau,4/8/2020,,,0.1011112,,,,15.07619048,76.53333333,11.39047619,1001,3,18548,1938,0.104485659
NY,Nassau,4/9/2020,,,0.1010418,,,,14.46666667,66.0952381,27.96190476,994,3,20140,1592,0.079046673
NY,Nassau,4/10/2020,,,0.1044444,,,,9,48.53333333,34.86666667,996.4285714,2.028571429,21512,1372,0.063778356
NY,Nassau,4/11/2020,,,0.1704862,,,,11.45714286,42.98095238,23.31428571,1013,3,22584,1072,0.047467233
NY,Nassau,4/12/2020,,,0.2795834,,,,14.45714286,60.04761905,20.88571429,1020.971429,3.542857143,23553,969,0.041141256
NY,Nassau,4/13/2020,,,0.099375,,,,15.02857143,84.51428571,45.2952381,1008.019048,3,24358,805,0.03304869
NY,Nassau,4/14/2020,,,0.1240758,,,,12.48571429,50.07619048,16.92380952,1017,3.980952381,25250,892,0.035326733
NY,Nassau,4/15/2020,,,0.1254166,,,,10.5047619,43.17142857,18.33333333,1014.980952,2.095238095,26715,1465,0.054838106
NY,Nassau,4/16/2020,,,0.132222,,,,9,40.65714286,25.86666667,1018.028571,3,27772,1057,0.038059916
NY,Nassau,4/17/2020,,,0.231111,,,,9,46.99047619,18.99047619,1022,2,28539,767,0.026875504
NY,Nassau,4/18/2020,,,0.2784722,,,,8.980952381,77.15238095,14.38095238,1008,2,29180,641,0.021967101
NY,Nassau,4/19/2020,,,0.2659722,,,,13.37142857,54.62857143,22.5047619,1011,4,30013,833,0.02775464
NY,Nassau,4/20/2020,,,0.1273612,,,,12.48571429,56.74285714,13.92380952,1005,3,30677,664,0.021644881
NY,Nassau,4/21/2020,,,0.1070692,,,,12.00952381,66.16190476,28.92380952,1003,3,31079,402,0.012934779
NY,Nassau,4/22/2020,,,0.134861,,,,10,35.98095238,28.31428571,1011.428571,3,31555,476,0.015084773
NY,Nassau,4/23/2020,,,0.278472,,,,9.457142857,48.44761905,10.92380952,1017,2,32124,569,0.017712614
NY,Nassau,4/24/2020,,,0.1652082,,,,8,88.51428571,19.42857143,1008,2,32765,641,0.019563559
NY,Nassau,4/25/2020,,,0.2730556,,,,14.05714286,66.02857143,10.5047619,1017,4,33798,1033,0.030563939
NY,Nassau,4/26/2020,,,0.5940278,,,,10.48571429,81.56190476,25.72380952,1011,2,34522,724,0.020972134
NY,Nassau,4/27/2020,,,0.0994532,,,,9,78.94285714,21.87619048,1011.980952,2,34865,343,0.009837946
NY,Nassau,4/28/2020,,,0.1618056,,,,15.34285714,60.0952381,14.99047619,1020,4,35085,220,0.006270486
NY,Nassau,4/29/2020,,,0.6250002,,,,11.47619048,71.01904762,19.48571429,1022.971429,3,35505,420,0.01182932
